Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,CHANNEL,Bank code,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category
0.09440400747690258,0.10633212963718201,11,11,-0.29889150225831507,-0.37843936638486686,4,-0.05256749220028354,0,1,-0.6107357227268716,0.02752409412816096,349,3,755,0,-0.18806387666603816,0,0,0,11,8
0.09702634101792766,0.29627769184234415,12,11,-0.24828515255770772,-0.3599521907787189,4,-0.0599445750712231,0,1,-0.6107357227268716,0.02752409412816096,258,1,535,0,-0.18806387666603816,0,0,0,11,8
0.09964867455895272,1.2460055028681547,12,11,-0.27358832740801137,-0.3195243654600473,4,-0.056665871573027736,0,0,-0.6107357227268716,0.02752409412816096,11,4,860,0,-0.18806387666603816,0,0,0,11,8
0.1022710080999778,0.29627769184234415,12,11,-0.1976788028571004,-0.3481705484472699,4,-0.04601008520389282,0,1,-0.6107357227268716,0.02752409412816096,336,3,753,0,-0.18806387666603816,0,0,0,11,8
0.10489334164100288,0.10633212963718201,12,11,-0.1976788028571004,-0.3575555793248187,4,-0.05256749220028354,0,1,-0.6107357227268716,0.02752409412816096,225,24,80,0,-0.18806387666603816,0,0,0,11,8
0.10751567518202794,0.3912504729449252,12,11,-0.29889150225831507,-0.3680925226008898,4,-0.04437073345479514,0,1,-0.6107357227268716,0.02752409412816096,192,11,30,0,-0.18806387666603816,0,0,0,11,8
0.11013800872305302,0.10633212963718201,12,11,0.014867865885450356,-0.31661629584884643,4,-0.06349650386093474,0,1,-0.6107357227268716,0.02752409412816096,43,25,270,0,-0.18806387666603816,0,0,0,11,8
0.11276034226407809,0.3912504729449252,12,11,-0.17237562800679673,-0.33761323736847443,4,-0.05325055542907424,0,0,-0.6107357227268716,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,0,11,8
0.11538267580510315,0.3912504729449252,12,11,-0.22298197770740405,-0.34625144881279646,4,-0.056665871573027736,0,0,-0.6107357227268716,0.02752409412816096,80,13,888,0,-0.18806387666603816,0,0,0,11,8
0.11800500934612823,0.3912504729449252,12,11,-0.27358832740801137,-0.36183734407531837,4,-0.04887895076481376,0,0,-0.6107357227268716,0.02752409412816096,191,13,891,0,-0.18806387666603816,0,0,0,11,8
0.12062734288715331,0.20130491073976306,12,11,-0.21640315224632511,-0.3739788175882311,4,-0.06076425094577193,0,0,-0.6107357227268716,0.02752409412816096,353,16,410,0,-0.18806387666603816,0,0,0,11,8
0.12324967642817837,0.7711415973552495,12,11,-0.29889150225831507,-0.352791776576509,4,-0.05461668188665564,0,0,-0.6107357227268716,0.02752409412816096,233,3,801,0,-0.18806387666603816,0,0,0,11,8
0.12587200996920345,0.3912504729449252,12,11,-0.29889150225831507,-0.3586803346530419,4,-0.056665871573027736,0,0,-0.6107357227268716,0.02752409412816096,274,27,499,0,-0.18806387666603816,0,0,0,11,8
0.1284943435102285,-0.08361343256798012,10,11,-0.29889150225831507,-0.3849185907404063,4,-0.062403602694869616,0,1,-0.6107357227268716,0.02752409412816096,442,16,387,0,-0.18806387666603816,0,0,0,11,8
0.1311166770512536,0.8661143784578305,12,11,-0.1976788028571004,-0.31585589788047014,4,-0.056665871573027736,0,0,-0.6107357227268716,0.02752409412816096,401,7,422,0,1.8674623167028876,0,0,0,11,8
0.13373901059227866,0.8661143784578305,12,11,0.6120227923526168,-0.07801201311130185,4,-0.03207559533656255,0,0,0.011493098592114559,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,0,11,8
0.13636134413330372,0.20130491073976306,12,11,0.2071719947477582,-0.26303086997023556,4,-0.04300460699721374,0,0,-0.6107357227268716,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,0,11,8
0.13898367767432881,0.10633212963718201,11,11,0.1312624701968472,-0.3176573168769806,4,-0.03822316439567884,0,0,-0.6107357227268716,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,0,11,8
0.14160601121535388,-0.4635045569783044,12,8,-0.04585975375527843,-0.39949741131266797,4,-0.05256749220028354,0,1,1.8781795625490731,0.02752409412816096,0,32,0,3,,0,0,0,11,8
0.14422834475637894,0.48622325404750627,11,11,-0.23816388261758625,-0.34832896469068164,4,-0.05543635776120448,0,0,-0.6107357227268716,0.02752409412816096,265,3,738,0,-0.18806387666603816,0,0,0,11,8
0.14685067829740403,0.011359348534600945,11,11,-0.24828515255770772,-0.37192845878064507,4,-0.05420684394938122,0,1,-0.6107357227268716,0.02752409412816096,277,21,726,0,-0.18806387666603816,0,0,0,11,8
0.1494730118384291,0.29627769184234415,12,11,0.08065612049623988,-0.319492682211365,4,-0.04437073345479514,0,0,0.011493098592114559,0.02752409412816096,114,13,876,0,-0.18806387666603816,0,0,0,11,8
0.15209534537945416,0.10633212963718201,12,11,-0.1470724531564931,-0.3479668704200263,4,-0.06363311650669287,0,1,-0.6107357227268716,0.02752409412816096,126,14,587,0,-0.18806387666603816,0,0,0,11,8
0.15471767892047925,0.29627769184234415,10,11,-0.04585975375527843,-0.3154259109340669,4,-0.05748554744757658,0,1,-0.6107357227268716,0.02752409412816096,265,3,737,0,-0.18806387666603816,0,0,0,11,8
0.1573400124615043,0.3912504729449252,12,11,-0.1470724531564931,-0.3314123729835013,4,0.004809819018135242,0,0,-0.6107357227268716,0.02752409412816096,104,1,521,0,-0.18806387666603816,0,0,0,11,8
0.15996234600252937,0.7711415973552495,12,11,-0.29889150225831507,-0.37113185138520327,4,-0.05837352964500449,0,1,-0.6107357227268716,0.02752409412816096,61,14,579,0,-0.18806387666603816,0,0,0,11,8
0.16258467954355446,0.10633212963718201,12,11,-0.17237562800679673,-0.3673411769892799,4,-0.056665871573027736,0,1,-0.6107357227268716,0.02752409412816096,78,7,445,0,-0.18806387666603816,0,0,0,11,8
0.16520701308457952,-0.08361343256798012,9,11,-0.29889150225831507,-0.3849185907404063,4,-0.06076425094577193,1,1,-0.6107357227268716,0.02752409412816096,319,21,711,0,-0.18806387666603816,0,0,0,11,8
0.1678293466256046,0.9610871595604116,12,11,-0.04585975375527843,-0.2606772572109757,4,-0.027977215963818348,0,0,-0.6107357227268716,0.02752409412816096,206,27,459,0,-0.18806387666603816,0,0,0,11,8
0.17045168016662968,0.10633212963718201,11,11,0.004746595945328892,-0.31865307612128285,4,-0.05420684394938122,0,1,-0.6107357227268716,0.02752409412816096,277,21,725,0,-0.18806387666603816,0,0,0,11,8
0.17307401370765474,0.7711415973552495,10,11,-0.27358832740801137,-0.3424041971870832,4,-0.03822316439567884,0,0,-0.6107357227268716,0.02752409412816096,80,13,879,0,-0.18806387666603816,0,0,0,11,8
0.1756963472486798,0.20130491073976306,12,11,-0.27358832740801137,-0.3669089269536851,4,-0.050518302513911435,0,0,-0.6107357227268716,0.02752409412816096,80,13,887,0,-0.18806387666603816,0,0,0,11,8
0.1783186807897049,0.29627769184234415,12,11,-0.1470724531564931,-0.33723982765186106,4,-0.056665871573027736,0,1,-0.6107357227268716,0.02752409412816096,374,7,449,0,1.8674623167028876,0,0,0,11,8
0.18094101433072995,0.29627769184234415,12,11,-0.1470724531564931,-0.33723982765186106,4,-0.056665871573027736,0,0,-0.6107357227268716,0.02752409412816096,315,29,229,0,-0.18806387666603816,0,0,0,11,8
0.18356334787175502,0.8661143784578305,12,11,-0.29889150225831507,-0.34865258644507985,4,-0.05256749220028354,0,0,-0.6107357227268716,0.02752409412816096,67,3,743,0,-0.18806387666603816,0,0,0,11,8
0.1861856814127801,0.011359348534600945,12,11,-0.1976788028571004,-0.3621428611161838,4,-0.06008118771698123,0,1,-0.6107357227268716,0.02752409412816096,458,13,905,0,-0.18806387666603816,0,0,0,11,8
0.18880801495380517,0.10633212963718201,12,11,0.055352945645936215,-0.3084714378482923,4,-0.039452678207502104,0,1,-0.6107357227268716,0.02752409412816096,506,13,908,0,-0.18806387666603816,0,0,0,11,8
0.19143034849483023,0.6761688162526683,12,11,-0.29889150225831507,-0.35677481355371804,4,-0.06486263031851613,0,1,-0.6107357227268716,0.02752409412816096,282,21,731,0,-0.18806387666603816,0,0,0,11,8
0.19405268203585532,0.20130491073976306,12,11,-0.29889150225831507,-0.3750673634893888,4,-0.058715061259399834,0,1,-0.6107357227268716,0.02752409412816096,507,11,62,0,-0.18806387666603816,0,0,0,11,8
0.19667501557688039,0.8661143784578305,11,11,-0.29889150225831507,-0.36799747285484274,4,-0.06076425094577193,0,0,-0.6107357227268716,0.02752409412816096,349,3,758,0,-0.18806387666603816,0,0,0,11,8
0.19929734911790545,0.48622325404750627,12,11,1.5735434366641559,0.9272092071010158,0,-0.03617397470930674,0,0,-0.6107357227268716,0.02752409412816096,309,4,836,3,,0,0,0,11,8
0.20191968265893054,-0.7484229002860475,12,11,1.5735434366641559,0.9272092071010158,4,-0.0003131551977950059,0,1,-0.6107357227268716,0.02752409412816096,396,11,26,0,-0.18806387666603816,0,0,0,11,8
0.2045420161999556,-0.4635045569783044,11,2,8.30418794684493,5.227078671133479,4,0.16874499392790318,0,0,-0.6107357227268716,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,5,4,8
0.20716434974098066,0.10633212963718201,12,11,-0.48512286915655,-0.3865683827610798,4,-0.058715061259399834,0,0,-0.2373984299354799,0.02752409412816096,204,31,644,0,-0.18806387666603816,0,0,0,11,8
0.20978668328200575,-0.17858621367056118,10,11,-0.49119563112062287,-0.39343459536838216,4,-0.06349650386093474,0,1,0.011493098592114559,0.02752409412816096,160,4,861,0,-0.18806387666603816,0,0,0,11,8
0.21240901682303082,-0.3685317758757233,12,11,-0.34949785195892236,-0.3733655204173086,4,-0.056665871573027736,0,1,0.6337219199111007,0.02752409412816096,357,3,780,0,-0.18806387666603816,0,0,0,11,8
0.21503135036405588,-1.0333412435937908,12,2,-0.3823919792643171,-0.38419440219909556,4,-0.06896100969126033,0,1,0.6337219199111007,0.02752409412816096,310,31,687,3,,0,0,0,11,8
0.21765368390508097,-0.08361343256798012,12,0,-0.4937259486056532,-0.3866340123476361,4,-0.06896100969126033,0,1,-0.36184419419927716,0.02752409412816096,337,27,511,0,0.8396992200184248,0,0,0,11,8
0.22027601744610603,0.20130491073976306,12,2,-0.43805896393498517,-0.3769434644292219,0,-0.06981483872724871,0,1,0.011493098592114559,0.02752409412816096,50,31,669,3,,0,0,0,11,8
0.2228983509871311,-0.17858621367056118,10,2,-0.04585975375527843,-0.2856504464402379,4,-0.06691178585172679,0,1,0.6337219199111007,0.02752409412816096,91,25,277,3,,0,0,0,11,8
0.22552068452815618,0.20130491073976306,10,0,-0.4684227737553496,-0.3712857414502318,4,-0.07101019937763244,0,1,0.011493098592114559,0.02752409412816096,102,25,275,3,,0,0,0,11,8
0.22814301806918125,-0.7484229002860475,10,2,-0.450710551360137,-0.4011811496712154,4,-0.069131775498458,0,1,0.6337219199111007,0.02752409412816096,50,31,673,3,,0,0,0,11,8
0.2307653516102063,0.011359348534600945,10,2,-0.42540737650983335,-0.37212308445112235,0,-0.06879024388406266,0,1,0.011493098592114559,0.02752409412816096,79,31,669,3,,0,0,0,11,8
0.2333876851512314,-0.9383684624912096,12,2,-0.3241946771086187,-0.36678445704814727,0,-0.0690293160141394,0,1,0.6337219199111007,0.02752409412816096,50,31,672,3,,0,0,0,11,8
0.23601001869225646,0.20130491073976306,12,11,-0.1885696599109911,-0.15896045040550036,4,-0.055846195698478894,0,1,-0.36184419419927716,0.02752409412816096,436,31,638,0,-0.18806387666603816,0,0,0,11,8
0.23863235223328153,0.20130491073976306,12,0,-0.4638682022822949,-0.36257511115177865,4,-0.06486263031851613,0,1,-0.36184419419927716,0.02752409412816096,344,27,473,0,7.006277800125202,0,0,0,11,8
0.24125468577430662,-0.08361343256798012,12,11,-0.4001042016595297,-0.3642158508156858,4,-0.06076425094577193,0,1,0.011493098592114559,0.02752409412816096,336,3,749,0,-0.18806387666603816,0,0,0,11,8
0.24387701931533168,0.011359348534600945,12,11,-0.3697403918391653,-0.31163071035976037,4,-0.058715061259399834,0,1,-0.36184419419927716,0.02752409412816096,6,29,130,0,-0.18806387666603816,0,0,0,11,8
0.24649935285635674,0.20130491073976306,10,6,-0.3115430896834669,-0.24978727202101556,4,-0.06486263031851613,0,1,-0.36184419419927716,0.02752409412816096,77,29,206,0,-0.18806387666603816,0,0,0,11,8
0.24912168639738183,-0.08361343256798012,12,0,-0.44818023387510664,-0.36121046836924625,4,-0.06691182000488824,0,1,-0.36184419419927716,0.02752409412816096,371,13,858,0,2.8952254133873505,0,0,0,11,8
0.2517440199384069,1.2460055028681547,12,2,-0.04585975375527843,-0.3939437904364913,4,-0.034124785022934645,0,1,0.011493098592114559,0.02752409412816096,23,21,707,3,,0,0,0,11,8
0.254366353479432,0.7711415973552495,10,11,-0.04585975375527843,-0.4173260279640615,4,-0.04846911282753934,0,1,-1.2329645440458579,0.02752409412816096,357,3,773,3,,0,0,0,11,8
0.256988687020457,-1.0333412435937908,12,2,1.9783942342690144,-0.3976575197999004,4,-0.06691182000488824,0,0,0.011493098592114559,0.02752409412816096,460,29,219,1,,7,22,0,11,8
0.2596110205614821,-0.2735589947731422,12,11,0.966267240256868,-0.36069674712275396,4,-0.03617397470930674,0,0,1.8781795625490731,0.02752409412816096,437,28,825,3,,10,4,0,11,8
0.2622333541025072,0.10633212963718201,12,11,0.5108100929514021,-0.38419440219909556,4,-0.058715061259399834,0,0,0.011493098592114559,0.02752409412816096,204,31,644,0,-0.18806387666603816,0,0,0,11,8
0.26485568764353223,-0.3685317758757233,5,11,1.9783942342690144,-0.37829226558741313,0,-0.04846911282753934,0,0,0.6337219199111007,0.02752409412816096,263,11,64,3,,18,44,0,11,8
0.2674780211845573,0.8661143784578305,12,11,0.4602037432507948,-0.3402338946523426,4,-0.03617397470930674,0,0,0.011493098592114559,0.02752409412816096,137,3,809,0,-0.18806387666603816,3,32,0,11,8
0.2701003547255824,0.5811960351500873,12,11,0.4602037432507948,-0.36110636626643283,4,-0.06349650386093474,0,0,0.011493098592114559,0.02752409412816096,123,4,946,0,-0.18806387666603816,0,0,0,11,8
0.27272268826660745,0.5811960351500873,10,11,0.4602037432507948,-0.34762514395209526,4,-0.06520416193291148,0,0,0.6337219199111007,0.02752409412816096,302,31,661,1,,49,41,0,11,8
0.27534502180763254,-0.17858621367056118,10,11,0.5108100929514021,-0.3956003717247396,4,-0.06349650386093474,0,1,0.011493098592114559,0.02752409412816096,160,4,861,0,-0.18806387666603816,0,0,0,11,8
0.27796735534865763,1.1510327217655736,12,11,0.7132354917538314,-0.3128233583637315,4,-0.05461668188665564,0,0,-0.6107357227268716,0.02752409412816096,394,16,369,3,,50,2,0,11,8
0.28058968888968266,0.48622325404750627,12,11,0.4602037432507948,-0.37848462816869877,4,-0.03617397470930674,0,0,-0.6107357227268716,0.02752409412816096,309,4,836,3,,28,39,0,11,8
0.28321202243070775,0.5811960351500873,12,2,-0.30901277219843654,-0.32201602665999457,1,-0.06486263031851613,0,1,-0.6107357227268716,0.02752409412816096,96,21,702,3,,0,0,0,11,8
0.28583435597173285,-0.08361343256798012,12,11,-0.24828515255770772,-0.29485895636084214,1,-0.056665871573027736,0,1,-0.6107357227268716,0.02752409412816096,122,7,440,3,,0,0,0,11,8
0.2884566895127579,0.10633212963718201,1,11,-0.4001042016595297,-0.3123978975957114,4,-0.056665871573027736,0,1,-0.36184419419927716,0.02752409412816096,355,8,4,0,-0.18806387666603816,0,0,0,11,8
0.29107902305378297,-0.7484229002860475,10,11,-0.12682991327625015,-0.19415148733481868,4,-0.05325055542907424,0,1,0.011493098592114559,0.02752409412816096,386,7,424,0,-0.18806387666603816,0,0,0,11,8
0.29370135659480806,0.6761688162526683,12,11,-0.4152861065697119,-0.3123978975957114,4,-0.03207559533656255,0,1,-0.36184419419927716,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,0,11,8
0.2963236901358331,0.5811960351500873,12,11,-0.4152861065697119,-0.3123978975957114,4,-0.06363311650669287,0,1,-0.36184419419927716,0.02752409412816096,83,3,812,0,-0.18806387666603816,0,0,0,11,8
0.2989460236768582,0.10633212963718201,12,11,-0.4001042016595297,-0.3123978975957114,4,-0.056665871573027736,0,1,-0.36184419419927716,0.02752409412816096,385,7,453,0,-0.18806387666603816,0,0,0,11,8
0.3015683572178833,-1.0333412435937908,12,11,0.021952754843535382,-0.004957230917390301,4,-0.049835239285120736,0,1,-0.36184419419927716,0.02752409412816096,508,11,61,0,-0.18806387666603816,0,0,0,11,8
0.3041906907589083,-0.17858621367056118,12,11,-0.35708880441401347,-0.314943872936257,4,-0.04641992314116724,0,1,0.011493098592114559,0.02752409412816096,215,13,851,0,-0.18806387666603816,0,0,0,11,8
0.3068130242999334,-0.17858621367056118,11,10,-0.16225435806667526,-0.19415148733481868,4,-0.054958213501050984,0,1,0.011493098592114559,0.02752409412816096,412,24,84,0,-0.18806387666603816,0,0,0,11,8
0.3094353578409585,0.8661143784578305,5,11,-0.4304680114798941,-0.3123978975957114,4,-0.05502651982393006,0,0,-0.36184419419927716,0.02752409412816096,243,3,786,0,-0.18806387666603816,0,0,0,11,8
0.3120576913819835,-0.3685317758757233,10,2,-0.16225435806667526,-0.19415148733481868,4,-0.055846195698478894,0,1,0.011493098592114559,0.02752409412816096,50,31,672,0,-0.18806387666603816,0,0,0,11,8
0.3146800249230086,1.1510327217655736,12,9,-0.3925132492044386,-0.3123978975957114,4,-0.05325055542907424,0,0,0.011493098592114559,0.02752409412816096,183,29,230,0,-0.18806387666603816,0,0,0,11,8
0.3173023584640337,1.2460055028681547,12,10,-0.32874924858167337,-0.20068728892014803,4,-0.056665871573027736,0,0,0.011493098592114559,0.02752409412816096,258,1,538,0,-0.18806387666603816,0,0,0,11,8
0.31992469200505874,0.5811960351500873,12,11,0.4576734257657644,0.25279731255943994,4,-0.03617397470930674,0,0,0.011493098592114559,0.02752409412816096,132,13,886,0,-0.18806387666603816,0,0,0,11,8
0.32254702554608383,1.2460055028681547,12,9,-0.06610229363552136,0.0423413331869668,4,-0.05256749220028354,0,0,-0.36184419419927716,0.02752409412816096,114,13,873,0,-0.18806387666603816,0,0,0,11,8
0.3251693590871089,0.9610871595604116,12,2,-0.3925132492044386,-0.3123978975957114,4,-0.056665871573027736,0,0,0.011493098592114559,0.02752409412816096,243,3,788,3,,0,0,0,11,8
0.32779169262813396,0.7711415973552495,12,11,-0.4152861065697119,-0.3123978975957114,4,-0.05256749220028354,0,0,-0.36184419419927716,0.02752409412816096,80,13,899,0,-0.18806387666603816,0,0,0,11,8
0.33041402616915905,1.2460055028681547,12,9,-0.3925132492044386,-0.3123978975957114,4,-0.05837352964500449,0,1,0.011493098592114559,0.02752409412816096,163,13,849,0,-0.18806387666603816,0,0,0,11,8
0.33303635971018414,1.2460055028681547,11,9,-0.30901277219843654,-0.19415148733481868,4,-0.050518302513911435,0,0,-0.36184419419927716,0.02752409412816096,114,13,881,0,-0.18806387666603816,0,0,0,11,8
0.3356586932512092,0.7711415973552495,10,11,-0.4152861065697119,-0.3123978975957114,4,-0.06445279238124171,0,1,-0.36184419419927716,0.02752409412816096,194,16,378,0,-0.18806387666603816,0,0,0,11,8
0.33828102679223426,0.7711415973552495,12,11,-0.374801026809226,-0.3123978975957114,4,-0.04437073345479514,0,1,0.011493098592114559,0.02752409412816096,410,13,854,0,-0.18806387666603816,0,0,0,11,8
0.34090336033325935,0.20130491073976306,12,2,-0.35708880441401347,-0.3123978975957114,4,-0.06076425094577193,0,1,0.011493098592114559,0.02752409412816096,23,21,708,0,-0.18806387666603816,0,0,0,11,8
0.3435256938742844,0.29627769184234415,12,11,-0.35708880441401347,-0.3123978975957114,4,-0.05256749220028354,0,1,0.011493098592114559,0.02752409412816096,336,3,740,0,-0.18806387666603816,0,0,0,11,8
0.3461480274153095,0.7711415973552495,11,11,-0.1976788028571004,-0.19415148733481868,4,-0.056665871573027736,0,1,0.011493098592114559,0.02752409412816096,113,29,235,0,-0.18806387666603816,0,0,0,11,8
0.34877036095633457,-0.08361343256798012,12,0,-0.35708880441401347,-0.3123978975957114,4,-0.06281344063214403,0,1,0.011493098592114559,0.02752409412816096,2,27,485,0,7.006277800125202,0,0,0,11,8
0.3513926944973596,1.2460055028681547,12,9,0.055352945645936215,0.16058774344785953,4,-0.008851445557678753,0,0,-0.36184419419927716,0.02752409412816096,191,13,864,0,-0.18806387666603816,0,0,0,11,8
0.3540150280383847,0.9610871595604116,12,10,-0.23310324764752552,-0.19415148733481868,4,-0.06076425094577193,0,0,0.011493098592114559,0.02752409412816096,189,29,137,0,-0.18806387666603816,0,0,0,11,8
0.3566373615794098,1.2460055028681547,12,2,-0.3925132492044386,-0.3123978975957114,4,-0.061788845788957984,0,0,0.011493098592114559,0.02752409412816096,360,25,268,0,4.950751606756277,0,0,0,11,8
0.3592596951204348,0.3912504729449252,12,11,-0.4098206208020463,-0.3076680411852757,4,-0.054958213501050984,0,1,-0.36184419419927716,0.02752409412816096,191,13,898,0,-0.18806387666603816,0,0,0,11,8
0.3618820286614599,1.1510327217655736,10,11,-0.06610229363552136,0.0423413331869668,4,0.004809819018135242,0,0,-0.36184419419927716,0.02752409412816096,436,31,639,0,-0.18806387666603816,0,0,0,11,8
0.364504362202485,0.8661143784578305,11,11,-0.3925132492044386,-0.3123978975957114,4,-0.05133797838846028,0,0,0.011493098592114559,0.02752409412816096,167,4,921,0,-0.18806387666603816,0,0,0,11,8
0.36712669574351003,1.2460055028681547,12,9,-0.18755753291697894,-0.07590507707392595,4,-0.04300460699721374,0,0,-0.36184419419927716,0.02752409412816096,52,13,869,0,-0.18806387666603816,0,0,0,11,8
0.3697490292845351,0.9610871595604116,10,11,-0.30901277219843654,-0.19415148733481868,4,-0.05256749220028354,3,0,-0.36184419419927716,0.02752409412816096,30,29,186,0,-0.18806387666603816,0,0,0,11,8
0.3723713628255602,1.2460055028681547,4,9,-0.3925132492044386,-0.3123978975957114,4,-0.06281344063214403,3,0,0.011493098592114559,0.02752409412816096,124,31,677,1,,0,0,0,11,8
0.37499369636658525,0.10633212963718201,12,10,-0.35708880441401347,-0.3123978975957114,4,-0.06076425094577193,0,1,0.011493098592114559,0.02752409412816096,72,24,87,0,-0.18806387666603816,0,0,0,11,8
0.37761602990761034,0.5811960351500873,12,11,-0.374801026809226,-0.3123978975957114,4,-0.056665871573027736,0,1,0.011493098592114559,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,0,11,8
0.38023836344863543,0.3912504729449252,12,11,-0.4152861065697119,-0.3123978975957114,4,-0.04601008520389282,0,1,-0.36184419419927716,0.02752409412816096,80,13,871,0,-0.18806387666603816,0,0,0,11,8
0.38286069698966047,1.1510327217655736,10,9,-0.23310324764752552,-0.19415148733481868,4,-0.05325055542907424,0,0,0.011493098592114559,0.02752409412816096,124,31,679,0,-0.18806387666603816,0,0,0,11,8
0.38548303053068556,1.2460055028681547,12,9,-0.3925132492044386,-0.3123978975957114,4,-0.06281344063214403,0,0,0.011493098592114559,0.02752409412816096,262,4,855,0,-0.18806387666603816,0,0,0,11,8
0.38810536407171065,0.3912504729449252,10,11,-0.4152861065697119,-0.3123978975957114,4,-0.049835239285120736,0,1,-0.36184419419927716,0.02752409412816096,210,6,431,0,-0.18806387666603816,0,0,0,11,8
0.3907276976127357,0.20130491073976306,10,11,-0.35708880441401347,-0.3123978975957114,4,-0.04437073345479514,0,1,0.011493098592114559,0.02752409412816096,104,1,525,0,-0.18806387666603816,0,0,0,11,8
0.39335003115376077,0.011359348534600945,12,11,-0.4001042016595297,-0.3100329693904936,1,-0.06076425094577193,0,1,-0.36184419419927716,0.02752409412816096,78,7,445,0,-0.18806387666603816,0,0,0,11,8
0.39597236469478586,0.5811960351500873,10,11,-0.374801026809226,-0.3123978975957114,4,-0.03617397470930674,0,1,0.011493098592114559,0.02752409412816096,78,7,443,0,-0.18806387666603816,0,0,0,11,8
0.3985946982358109,0.20130491073976306,12,11,-0.35708880441401347,-0.3123978975957114,4,-0.04641992314116724,0,1,0.011493098592114559,0.02752409412816096,104,1,521,0,-0.18806387666603816,0,0,0,11,8
0.401217031776836,1.2460055028681547,12,9,-0.23310324764752552,-0.19415148733481868,4,-0.0599445750712231,0,0,0.011493098592114559,0.02752409412816096,504,4,937,0,-0.18806387666603816,0,0,0,11,8
0.4038393653178611,0.5811960351500873,10,11,-0.374801026809226,-0.3123978975957114,4,-0.054958213501050984,0,1,0.011493098592114559,0.02752409412816096,284,1,533,0,-0.18806387666603816,0,0,0,11,8
0.4064616988588861,1.0560599406629927,10,11,-0.32874924858167337,-0.26509933349135434,4,-0.06008118771698123,3,0,0.011493098592114559,0.02752409412816096,407,11,26,0,-0.18806387666603816,0,0,0,11,8
0.4090840323999112,1.0560599406629927,12,11,-0.3925132492044386,-0.3123978975957114,4,-0.04437073345479514,0,0,0.011493098592114559,0.02752409412816096,287,22,67,0,-0.18806387666603816,0,0,0,11,8
0.4117063659409363,0.6761688162526683,12,11,-0.374801026809226,-0.3123978975957114,4,-0.056665871573027736,0,1,0.011493098592114559,0.02752409412816096,292,24,67,0,-0.18806387666603816,0,0,0,11,8
0.4143286994819613,0.5811960351500873,11,11,-0.35000391545592846,-0.2939559837733953,4,-0.04437073345479514,0,0,0.011493098592114559,0.02752409412816096,180,13,888,0,-0.18806387666603816,0,0,0,11,8
0.4169510330229864,0.8661143784578305,12,11,-0.3925132492044386,-0.3123978975957114,4,-0.06008118771698123,0,0,0.011493098592114559,0.02752409412816096,313,4,947,0,-0.18806387666603816,0,0,0,11,8
0.4195733665640115,0.6761688162526683,12,11,-0.374801026809226,-0.3123978975957114,4,-0.056665871573027736,0,1,0.011493098592114559,0.02752409412816096,203,11,30,0,-0.18806387666603816,0,0,0,11,8
0.42219570010503654,1.2460055028681547,11,9,-0.09282244627744203,-0.09009464630523308,4,-0.05325055542907424,0,0,0.011493098592114559,0.02752409412816096,349,3,754,0,-0.18806387666603816,0,0,0,11,8
0.42481803364606163,0.8661143784578305,11,11,-0.3925132492044386,-0.3123978975957114,4,-0.06008118771698123,0,0,0.011493098592114559,0.02752409412816096,326,29,197,0,-0.18806387666603816,0,0,0,11,8
0.4274403671870867,0.011359348534600945,11,0,-0.35708880441401347,-0.3123978975957114,4,-0.06520416193291148,0,1,0.011493098592114559,0.02752409412816096,15,25,258,0,-0.18806387666603816,0,0,0,11,8
0.43006270072811176,-0.4635045569783044,11,6,-0.35708880441401347,-0.3123978975957114,4,-0.07032713614884173,0,1,0.011493098592114559,0.02752409412816096,268,29,159,0,-0.18806387666603816,0,0,0,11,8
0.43268503426913685,1.1510327217655736,11,11,-0.23310324764752552,-0.19415148733481868,4,-0.056665871573027736,0,0,0.011493098592114559,0.02752409412816096,327,17,345,0,-0.18806387666603816,0,0,0,11,8
0.43530736781016194,-0.4635045569783044,11,11,-0.35708880441401347,-0.3123978975957114,4,-0.05325055542907424,0,1,0.011493098592114559,0.02752409412816096,240,29,159,0,-0.18806387666603816,0,0,0,11,8
0.437929701351187,0.48622325404750627,12,11,0.23247516959806183,-0.3740195531936798,4,-0.049780594226817486,0,0,-1.2329645440458579,0.02752409412816096,219,21,728,0,-0.18806387666603816,0,0,0,11,8
0.44055203489221206,-0.5584773380808854,12,11,-0.04585975375527843,-0.40623689092524096,4,-0.06486263031851613,0,1,-0.6107357227268716,0.02752409412816096,209,16,362,0,-0.18806387666603816,0,0,0,11,8
